"county","fips","vtd","cntyvtd","office","name_can","party","incumbent","votes"
"Harris                        ",201,"0612","2010612","Sup Ct 9","Guzman","R","Y",1732
"Harris                        ",201,"0613","2010613","Sup Ct 9","Guzman","R","Y",217
"Harris                        ",201,"0614","2010614","Sup Ct 9","Guzman","R","Y",750
"Harris                        ",201,"0615","2010615","Sup Ct 9","Guzman","R","Y",697
"Harris                        ",201,"0616","2010616","Sup Ct 9","Guzman","R","Y",1532
"Harris                        ",201,"0617","2010617","Sup Ct 9","Guzman","R","Y",778
"Harris                        ",201,"0618","2010618","Sup Ct 9","Guzman","R","Y",896
"Harris                        ",201,"0619","2010619","Sup Ct 9","Guzman","R","Y",2425
"Harris                        ",201,"0620","2010620","Sup Ct 9","Guzman","R","Y",1071
"Harris                        ",201,"0621","2010621","Sup Ct 9","Guzman","R","Y",310
"Harris                        ",201,"0622","2010622","Sup Ct 9","Guzman","R","Y",1415
"Harris                        ",201,"0623","2010623","Sup Ct 9","Guzman","R","Y",1460
"Harris                        ",201,"0624","2010624","Sup Ct 9","Guzman","R","Y",262
"Harris                        ",201,"0625","2010625","Sup Ct 9","Guzman","R","Y",688
"Harris                        ",201,"0626","2010626","Sup Ct 9","Guzman","R","Y",1570
"Harris                        ",201,"0627","2010627","Sup Ct 9","Guzman","R","Y",413
"Harris                        ",201,"0628","2010628","Sup Ct 9","Guzman","R","Y",458
"Harris                        ",201,"0629","2010629","Sup Ct 9","Guzman","R","Y",33
"Harris                        ",201,"0630","2010630","Sup Ct 9","Guzman","R","Y",347
"Harris                        ",201,"0631","2010631","Sup Ct 9","Guzman","R","Y",1428
"Harris                        ",201,"0632","2010632","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0633","2010633","Sup Ct 9","Guzman","R","Y",1930
"Harris                        ",201,"0634","2010634","Sup Ct 9","Guzman","R","Y",1053
"Harris                        ",201,"0635","2010635","Sup Ct 9","Guzman","R","Y",1520
"Harris                        ",201,"0636","2010636","Sup Ct 9","Guzman","R","Y",2697
"Harris                        ",201,"0637","2010637","Sup Ct 9","Guzman","R","Y",388
"Harris                        ",201,"0638","2010638","Sup Ct 9","Guzman","R","Y",101
"Harris                        ",201,"0639","2010639","Sup Ct 9","Guzman","R","Y",1229
"Harris                        ",201,"0640","2010640","Sup Ct 9","Guzman","R","Y",1212
"Harris                        ",201,"0641","2010641","Sup Ct 9","Guzman","R","Y",1304
"Harris                        ",201,"0642","2010642","Sup Ct 9","Guzman","R","Y",992
"Harris                        ",201,"0643","2010643","Sup Ct 9","Guzman","R","Y",1147
"Harris                        ",201,"0644","2010644","Sup Ct 9","Guzman","R","Y",1522
"Harris                        ",201,"0645","2010645","Sup Ct 9","Guzman","R","Y",1171
"Harris                        ",201,"0646","2010646","Sup Ct 9","Guzman","R","Y",330
"Harris                        ",201,"0647","2010647","Sup Ct 9","Guzman","R","Y",396
"Harris                        ",201,"0648","2010648","Sup Ct 9","Guzman","R","Y",1585
"Harris                        ",201,"0649","2010649","Sup Ct 9","Guzman","R","Y",571
"Harris                        ",201,"0650","2010650","Sup Ct 9","Guzman","R","Y",1882
"Harris                        ",201,"0651","2010651","Sup Ct 9","Guzman","R","Y",1186
"Harris                        ",201,"0652","2010652","Sup Ct 9","Guzman","R","Y",279
"Harris                        ",201,"0653","2010653","Sup Ct 9","Guzman","R","Y",70
"Harris                        ",201,"0654","2010654","Sup Ct 9","Guzman","R","Y",1619
"Harris                        ",201,"0655","2010655","Sup Ct 9","Guzman","R","Y",1423
"Harris                        ",201,"0656","2010656","Sup Ct 9","Guzman","R","Y",75
"Harris                        ",201,"0657","2010657","Sup Ct 9","Guzman","R","Y",330
"Harris                        ",201,"0658","2010658","Sup Ct 9","Guzman","R","Y",1062
"Harris                        ",201,"0659","2010659","Sup Ct 9","Guzman","R","Y",2357
"Harris                        ",201,"0660","2010660","Sup Ct 9","Guzman","R","Y",192
"Harris                        ",201,"0661","2010661","Sup Ct 9","Guzman","R","Y",1322
"Harris                        ",201,"0662","2010662","Sup Ct 9","Guzman","R","Y",2215
"Harris                        ",201,"0663","2010663","Sup Ct 9","Guzman","R","Y",911
"Harris                        ",201,"0664","2010664","Sup Ct 9","Guzman","R","Y",304
"Harris                        ",201,"0665","2010665","Sup Ct 9","Guzman","R","Y",1288
"Harris                        ",201,"0666","2010666","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0667","2010667","Sup Ct 9","Guzman","R","Y",1099
"Harris                        ",201,"0668","2010668","Sup Ct 9","Guzman","R","Y",1306
"Harris                        ",201,"0669","2010669","Sup Ct 9","Guzman","R","Y",1727
"Harris                        ",201,"0670","2010670","Sup Ct 9","Guzman","R","Y",1874
"Harris                        ",201,"0671","2010671","Sup Ct 9","Guzman","R","Y",1039
"Harris                        ",201,"0672","2010672","Sup Ct 9","Guzman","R","Y",1428
"Harris                        ",201,"0673","2010673","Sup Ct 9","Guzman","R","Y",1596
"Harris                        ",201,"0674","2010674","Sup Ct 9","Guzman","R","Y",2081
"Harris                        ",201,"0675","2010675","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0676","2010676","Sup Ct 9","Guzman","R","Y",569
"Harris                        ",201,"0677","2010677","Sup Ct 9","Guzman","R","Y",178
"Harris                        ",201,"0678","2010678","Sup Ct 9","Guzman","R","Y",149
"Harris                        ",201,"0679","2010679","Sup Ct 9","Guzman","R","Y",1529
"Harris                        ",201,"0680","2010680","Sup Ct 9","Guzman","R","Y",45
"Harris                        ",201,"0681","2010681","Sup Ct 9","Guzman","R","Y",3
"Harris                        ",201,"0682","2010682","Sup Ct 9","Guzman","R","Y",1940
"Harris                        ",201,"0683","2010683","Sup Ct 9","Guzman","R","Y",25
"Harris                        ",201,"0684","2010684","Sup Ct 9","Guzman","R","Y",1368
"Harris                        ",201,"0685","2010685","Sup Ct 9","Guzman","R","Y",76
"Harris                        ",201,"0686","2010686","Sup Ct 9","Guzman","R","Y",15
"Harris                        ",201,"0687","2010687","Sup Ct 9","Guzman","R","Y",1225
"Harris                        ",201,"0688","2010688","Sup Ct 9","Guzman","R","Y",2229
"Harris                        ",201,"0689","2010689","Sup Ct 9","Guzman","R","Y",557
"Harris                        ",201,"0690","2010690","Sup Ct 9","Guzman","R","Y",1863
"Harris                        ",201,"0691","2010691","Sup Ct 9","Guzman","R","Y",1992
"Harris                        ",201,"0692","2010692","Sup Ct 9","Guzman","R","Y",1312
"Harris                        ",201,"0693","2010693","Sup Ct 9","Guzman","R","Y",111
"Harris                        ",201,"0694","2010694","Sup Ct 9","Guzman","R","Y",518
"Harris                        ",201,"0695","2010695","Sup Ct 9","Guzman","R","Y",530
"Harris                        ",201,"0696","2010696","Sup Ct 9","Guzman","R","Y",592
"Harris                        ",201,"0697","2010697","Sup Ct 9","Guzman","R","Y",454
"Harris                        ",201,"0698","2010698","Sup Ct 9","Guzman","R","Y",213
"Harris                        ",201,"0699","2010699","Sup Ct 9","Guzman","R","Y",1028
"Harris                        ",201,"0700","2010700","Sup Ct 9","Guzman","R","Y",794
"Harris                        ",201,"0701","2010701","Sup Ct 9","Guzman","R","Y",126
"Harris                        ",201,"0702","2010702","Sup Ct 9","Guzman","R","Y",38
"Harris                        ",201,"0703","2010703","Sup Ct 9","Guzman","R","Y",1004
"Harris                        ",201,"0704","2010704","Sup Ct 9","Guzman","R","Y",1727
"Harris                        ",201,"0705","2010705","Sup Ct 9","Guzman","R","Y",52
"Harris                        ",201,"0706","2010706","Sup Ct 9","Guzman","R","Y",591
"Harris                        ",201,"0707","2010707","Sup Ct 9","Guzman","R","Y",258
"Harris                        ",201,"0708","2010708","Sup Ct 9","Guzman","R","Y",88
"Harris                        ",201,"0709","2010709","Sup Ct 9","Guzman","R","Y",1440
"Harris                        ",201,"0710","2010710","Sup Ct 9","Guzman","R","Y",862
"Harris                        ",201,"0711","2010711","Sup Ct 9","Guzman","R","Y",1339
"Harris                        ",201,"0712","2010712","Sup Ct 9","Guzman","R","Y",823
"Harris                        ",201,"0713","2010713","Sup Ct 9","Guzman","R","Y",512
"Harris                        ",201,"0714","2010714","Sup Ct 9","Guzman","R","Y",60
"Harris                        ",201,"0715","2010715","Sup Ct 9","Guzman","R","Y",373
"Harris                        ",201,"0716","2010716","Sup Ct 9","Guzman","R","Y",1119
"Harris                        ",201,"0717","2010717","Sup Ct 9","Guzman","R","Y",168
"Harris                        ",201,"0718","2010718","Sup Ct 9","Guzman","R","Y",1987
"Harris                        ",201,"0719","2010719","Sup Ct 9","Guzman","R","Y",416
"Harris                        ",201,"0720","2010720","Sup Ct 9","Guzman","R","Y",2088
"Harris                        ",201,"0721","2010721","Sup Ct 9","Guzman","R","Y",1287
"Harris                        ",201,"0722","2010722","Sup Ct 9","Guzman","R","Y",179
"Harris                        ",201,"0723","2010723","Sup Ct 9","Guzman","R","Y",230
"Harris                        ",201,"0724","2010724","Sup Ct 9","Guzman","R","Y",354
"Harris                        ",201,"0725","2010725","Sup Ct 9","Guzman","R","Y",488
"Harris                        ",201,"0726","2010726","Sup Ct 9","Guzman","R","Y",1345
"Harris                        ",201,"0727","2010727","Sup Ct 9","Guzman","R","Y",367
"Harris                        ",201,"0728","2010728","Sup Ct 9","Guzman","R","Y",336
"Harris                        ",201,"0729","2010729","Sup Ct 9","Guzman","R","Y",154
"Harris                        ",201,"0730","2010730","Sup Ct 9","Guzman","R","Y",1120
"Harris                        ",201,"0732","2010732","Sup Ct 9","Guzman","R","Y",679
"Harris                        ",201,"0733","2010733","Sup Ct 9","Guzman","R","Y",28
"Harris                        ",201,"0734","2010734","Sup Ct 9","Guzman","R","Y",1819
"Harris                        ",201,"0735","2010735","Sup Ct 9","Guzman","R","Y",115
"Harris                        ",201,"0736","2010736","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0737","2010737","Sup Ct 9","Guzman","R","Y",20
"Harris                        ",201,"0738","2010738","Sup Ct 9","Guzman","R","Y",106
"Harris                        ",201,"0739","2010739","Sup Ct 9","Guzman","R","Y",607
"Harris                        ",201,"0740","2010740","Sup Ct 9","Guzman","R","Y",226
"Harris                        ",201,"0741","2010741","Sup Ct 9","Guzman","R","Y",306
"Harris                        ",201,"0742","2010742","Sup Ct 9","Guzman","R","Y",1234
"Harris                        ",201,"0743","2010743","Sup Ct 9","Guzman","R","Y",41
"Harris                        ",201,"0744","2010744","Sup Ct 9","Guzman","R","Y",833
"Harris                        ",201,"0745","2010745","Sup Ct 9","Guzman","R","Y",971
"Harris                        ",201,"0746","2010746","Sup Ct 9","Guzman","R","Y",173
"Harris                        ",201,"0747","2010747","Sup Ct 9","Guzman","R","Y",1004
"Harris                        ",201,"0748","2010748","Sup Ct 9","Guzman","R","Y",360
"Harris                        ",201,"0749","2010749","Sup Ct 9","Guzman","R","Y",19
"Harris                        ",201,"0750","2010750","Sup Ct 9","Guzman","R","Y",221
"Harris                        ",201,"0751","2010751","Sup Ct 9","Guzman","R","Y",2308
"Harris                        ",201,"0752","2010752","Sup Ct 9","Guzman","R","Y",577
"Harris                        ",201,"0753","2010753","Sup Ct 9","Guzman","R","Y",116
"Harris                        ",201,"0754","2010754","Sup Ct 9","Guzman","R","Y",29
"Harris                        ",201,"0755","2010755","Sup Ct 9","Guzman","R","Y",967
"Harris                        ",201,"0756","2010756","Sup Ct 9","Guzman","R","Y",321
"Harris                        ",201,"0757","2010757","Sup Ct 9","Guzman","R","Y",391
"Harris                        ",201,"0758","2010758","Sup Ct 9","Guzman","R","Y",1989
"Harris                        ",201,"0759","2010759","Sup Ct 9","Guzman","R","Y",1001
"Harris                        ",201,"0761","2010761","Sup Ct 9","Guzman","R","Y",898
"Harris                        ",201,"0762","2010762","Sup Ct 9","Guzman","R","Y",530
"Harris                        ",201,"0763","2010763","Sup Ct 9","Guzman","R","Y",205
"Harris                        ",201,"0765","2010765","Sup Ct 9","Guzman","R","Y",754
"Harris                        ",201,"0766","2010766","Sup Ct 9","Guzman","R","Y",37
"Harris                        ",201,"0767","2010767","Sup Ct 9","Guzman","R","Y",23
"Harris                        ",201,"0768","2010768","Sup Ct 9","Guzman","R","Y",1404
"Harris                        ",201,"0769","2010769","Sup Ct 9","Guzman","R","Y",6
"Harris                        ",201,"0770","2010770","Sup Ct 9","Guzman","R","Y",47
"Harris                        ",201,"0771","2010771","Sup Ct 9","Guzman","R","Y",334
"Harris                        ",201,"0772","2010772","Sup Ct 9","Guzman","R","Y",2369
"Harris                        ",201,"0773","2010773","Sup Ct 9","Guzman","R","Y",564
"Harris                        ",201,"0774","2010774","Sup Ct 9","Guzman","R","Y",57
"Harris                        ",201,"0775","2010775","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0776","2010776","Sup Ct 9","Guzman","R","Y",1077
"Harris                        ",201,"0777","2010777","Sup Ct 9","Guzman","R","Y",81
"Harris                        ",201,"0778","2010778","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0779","2010779","Sup Ct 9","Guzman","R","Y",109
"Harris                        ",201,"0780","2010780","Sup Ct 9","Guzman","R","Y",98
"Harris                        ",201,"0781","2010781","Sup Ct 9","Guzman","R","Y",584
"Harris                        ",201,"0782","2010782","Sup Ct 9","Guzman","R","Y",815
"Harris                        ",201,"0783","2010783","Sup Ct 9","Guzman","R","Y",20
"Harris                        ",201,"0784","2010784","Sup Ct 9","Guzman","R","Y",18
"Harris                        ",201,"0785","2010785","Sup Ct 9","Guzman","R","Y",800
"Harris                        ",201,"0786","2010786","Sup Ct 9","Guzman","R","Y",182
"Harris                        ",201,"0787","2010787","Sup Ct 9","Guzman","R","Y",83
"Harris                        ",201,"0788","2010788","Sup Ct 9","Guzman","R","Y",2
"Harris                        ",201,"0789","2010789","Sup Ct 9","Guzman","R","Y",1019
"Harris                        ",201,"0790","2010790","Sup Ct 9","Guzman","R","Y",506
"Harris                        ",201,"0791","2010791","Sup Ct 9","Guzman","R","Y",2
"Harris                        ",201,"0792","2010792","Sup Ct 9","Guzman","R","Y",269
"Harris                        ",201,"0793","2010793","Sup Ct 9","Guzman","R","Y",702
"Harris                        ",201,"0795","2010795","Sup Ct 9","Guzman","R","Y",125
"Harris                        ",201,"0796","2010796","Sup Ct 9","Guzman","R","Y",722
"Harris                        ",201,"0797","2010797","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0798","2010798","Sup Ct 9","Guzman","R","Y",146
"Harris                        ",201,"0799","2010799","Sup Ct 9","Guzman","R","Y",17
"Harris                        ",201,"0800","2010800","Sup Ct 9","Guzman","R","Y",1544
"Harris                        ",201,"0801","2010801","Sup Ct 9","Guzman","R","Y",49
"Harris                        ",201,"0802","2010802","Sup Ct 9","Guzman","R","Y",14
"Harris                        ",201,"0803","2010803","Sup Ct 9","Guzman","R","Y",2189
"Harris                        ",201,"0804","2010804","Sup Ct 9","Guzman","R","Y",1745
"Harris                        ",201,"0805","2010805","Sup Ct 9","Guzman","R","Y",1549
"Harris                        ",201,"0806","2010806","Sup Ct 9","Guzman","R","Y",754
"Harris                        ",201,"0807","2010807","Sup Ct 9","Guzman","R","Y",186
"Harris                        ",201,"0808","2010808","Sup Ct 9","Guzman","R","Y",69
"Harris                        ",201,"0809","2010809","Sup Ct 9","Guzman","R","Y",11
"Harris                        ",201,"0810","2010810","Sup Ct 9","Guzman","R","Y",15
"Harris                        ",201,"0811","2010811","Sup Ct 9","Guzman","R","Y",39
"Harris                        ",201,"0812","2010812","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0813","2010813","Sup Ct 9","Guzman","R","Y",931
"Harris                        ",201,"0814","2010814","Sup Ct 9","Guzman","R","Y",552
"Harris                        ",201,"0815","2010815","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0816","2010816","Sup Ct 9","Guzman","R","Y",5
"Harris                        ",201,"0817","2010817","Sup Ct 9","Guzman","R","Y",2271
"Harris                        ",201,"0818","2010818","Sup Ct 9","Guzman","R","Y",67
"Harris                        ",201,"0819","2010819","Sup Ct 9","Guzman","R","Y",76
"Harris                        ",201,"0820","2010820","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0821","2010821","Sup Ct 9","Guzman","R","Y",79
"Harris                        ",201,"0822","2010822","Sup Ct 9","Guzman","R","Y",28
"Harris                        ",201,"0823","2010823","Sup Ct 9","Guzman","R","Y",904
"Harris                        ",201,"0824","2010824","Sup Ct 9","Guzman","R","Y",335
"Harris                        ",201,"0825","2010825","Sup Ct 9","Guzman","R","Y",3
"Harris                        ",201,"0826","2010826","Sup Ct 9","Guzman","R","Y",139
"Harris                        ",201,"0827","2010827","Sup Ct 9","Guzman","R","Y",150
"Harris                        ",201,"0828","2010828","Sup Ct 9","Guzman","R","Y",1102
"Harris                        ",201,"0829","2010829","Sup Ct 9","Guzman","R","Y",34
"Harris                        ",201,"0830","2010830","Sup Ct 9","Guzman","R","Y",4
"Harris                        ",201,"0831","2010831","Sup Ct 9","Guzman","R","Y",6
"Harris                        ",201,"0832","2010832","Sup Ct 9","Guzman","R","Y",46
"Harris                        ",201,"0833","2010833","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0834","2010834","Sup Ct 9","Guzman","R","Y",20
"Harris                        ",201,"0835","2010835","Sup Ct 9","Guzman","R","Y",46
"Harris                        ",201,"0836","2010836","Sup Ct 9","Guzman","R","Y",11
"Harris                        ",201,"0837","2010837","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0838","2010838","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0839","2010839","Sup Ct 9","Guzman","R","Y",121
"Harris                        ",201,"0083A","2010083A","Sup Ct 9","Guzman","R","Y",879
"Harris                        ",201,"0083B","2010083B","Sup Ct 9","Guzman","R","Y",16
"Harris                        ",201,"0840","2010840","Sup Ct 9","Guzman","R","Y",351
"Harris                        ",201,"0841","2010841","Sup Ct 9","Guzman","R","Y",456
"Harris                        ",201,"0842","2010842","Sup Ct 9","Guzman","R","Y",725
"Harris                        ",201,"0843","2010843","Sup Ct 9","Guzman","R","Y",166
"Harris                        ",201,"0844","2010844","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0845","2010845","Sup Ct 9","Guzman","R","Y",99
"Harris                        ",201,"0846","2010846","Sup Ct 9","Guzman","R","Y",7
"Harris                        ",201,"0847","2010847","Sup Ct 9","Guzman","R","Y",360
"Harris                        ",201,"0848","2010848","Sup Ct 9","Guzman","R","Y",395
"Harris                        ",201,"0849","2010849","Sup Ct 9","Guzman","R","Y",364
"Harris                        ",201,"0850","2010850","Sup Ct 9","Guzman","R","Y",60
"Harris                        ",201,"0851","2010851","Sup Ct 9","Guzman","R","Y",1474
"Harris                        ",201,"0852","2010852","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0853","2010853","Sup Ct 9","Guzman","R","Y",1526
"Harris                        ",201,"0854","2010854","Sup Ct 9","Guzman","R","Y",8
"Harris                        ",201,"0855","2010855","Sup Ct 9","Guzman","R","Y",5
"Harris                        ",201,"0856","2010856","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0857","2010857","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0858","2010858","Sup Ct 9","Guzman","R","Y",4
"Harris                        ",201,"0859","2010859","Sup Ct 9","Guzman","R","Y",118
"Harris                        ",201,"0860","2010860","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0861","2010861","Sup Ct 9","Guzman","R","Y",159
"Harris                        ",201,"0863","2010863","Sup Ct 9","Guzman","R","Y",13
"Harris                        ",201,"0864","2010864","Sup Ct 9","Guzman","R","Y",312
"Harris                        ",201,"0865","2010865","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0866","2010866","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0867","2010867","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0868","2010868","Sup Ct 9","Guzman","R","Y",346
"Harris                        ",201,"0869","2010869","Sup Ct 9","Guzman","R","Y",31
"Harris                        ",201,"0870","2010870","Sup Ct 9","Guzman","R","Y",2
"Harris                        ",201,"0871","2010871","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0872","2010872","Sup Ct 9","Guzman","R","Y",12
"Harris                        ",201,"0873","2010873","Sup Ct 9","Guzman","R","Y",97
"Harris                        ",201,"0874","2010874","Sup Ct 9","Guzman","R","Y",1647
"Harris                        ",201,"0875","2010875","Sup Ct 9","Guzman","R","Y",1107
"Harris                        ",201,"0876","2010876","Sup Ct 9","Guzman","R","Y",1713
"Harris                        ",201,"0877","2010877","Sup Ct 9","Guzman","R","Y",861
"Harris                        ",201,"0878","2010878","Sup Ct 9","Guzman","R","Y",619
"Harris                        ",201,"0879","2010879","Sup Ct 9","Guzman","R","Y",650
"Harris                        ",201,"0880","2010880","Sup Ct 9","Guzman","R","Y",1343
"Harris                        ",201,"0881","2010881","Sup Ct 9","Guzman","R","Y",866
"Harris                        ",201,"0882","2010882","Sup Ct 9","Guzman","R","Y",747
"Harris                        ",201,"0883","2010883","Sup Ct 9","Guzman","R","Y",588
"Harris                        ",201,"0884","2010884","Sup Ct 9","Guzman","R","Y",30
"Harris                        ",201,"0885","2010885","Sup Ct 9","Guzman","R","Y",1044
"Harris                        ",201,"0886","2010886","Sup Ct 9","Guzman","R","Y",355
"Harris                        ",201,"0887","2010887","Sup Ct 9","Guzman","R","Y",173
"Harris                        ",201,"0888","2010888","Sup Ct 9","Guzman","R","Y",343
"Harris                        ",201,"0889","2010889","Sup Ct 9","Guzman","R","Y",43
"Harris                        ",201,"0890","2010890","Sup Ct 9","Guzman","R","Y",228
"Harris                        ",201,"0891","2010891","Sup Ct 9","Guzman","R","Y",374
"Harris                        ",201,"0892","2010892","Sup Ct 9","Guzman","R","Y",195
"Harris                        ",201,"0893","2010893","Sup Ct 9","Guzman","R","Y",2
"Harris                        ",201,"0894","2010894","Sup Ct 9","Guzman","R","Y",157
"Harris                        ",201,"0895","2010895","Sup Ct 9","Guzman","R","Y",331
"Harris                        ",201,"0896","2010896","Sup Ct 9","Guzman","R","Y",427
"Harris                        ",201,"0897","2010897","Sup Ct 9","Guzman","R","Y",595
"Harris                        ",201,"0898","2010898","Sup Ct 9","Guzman","R","Y",431
"Harris                        ",201,"0899","2010899","Sup Ct 9","Guzman","R","Y",559
"Harris                        ",201,"0900","2010900","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0901","2010901","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0902","2010902","Sup Ct 9","Guzman","R","Y",877
"Harris                        ",201,"0903","2010903","Sup Ct 9","Guzman","R","Y",1316
"Harris                        ",201,"0904","2010904","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0905","2010905","Sup Ct 9","Guzman","R","Y",211
"Harris                        ",201,"0906","2010906","Sup Ct 9","Guzman","R","Y",15
"Harris                        ",201,"0907","2010907","Sup Ct 9","Guzman","R","Y",6
"Harris                        ",201,"0908","2010908","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0909","2010909","Sup Ct 9","Guzman","R","Y",3
"Harris                        ",201,"0910","2010910","Sup Ct 9","Guzman","R","Y",39
"Harris                        ",201,"0911","2010911","Sup Ct 9","Guzman","R","Y",192
"Harris                        ",201,"0912","2010912","Sup Ct 9","Guzman","R","Y",500
"Harris                        ",201,"0913","2010913","Sup Ct 9","Guzman","R","Y",20
"Harris                        ",201,"0914","2010914","Sup Ct 9","Guzman","R","Y",8
"Harris                        ",201,"0915","2010915","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0916","2010916","Sup Ct 9","Guzman","R","Y",1316
"Harris                        ",201,"0917","2010917","Sup Ct 9","Guzman","R","Y",4
"Harris                        ",201,"0918","2010918","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0919","2010919","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0920","2010920","Sup Ct 9","Guzman","R","Y",30
"Harris                        ",201,"0921","2010921","Sup Ct 9","Guzman","R","Y",7
"Harris                        ",201,"0922","2010922","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0923","2010923","Sup Ct 9","Guzman","R","Y",1965
"Harris                        ",201,"0924","2010924","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0925","2010925","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0926","2010926","Sup Ct 9","Guzman","R","Y",468
"Harris                        ",201,"0927","2010927","Sup Ct 9","Guzman","R","Y",576
"Harris                        ",201,"0928","2010928","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0929","2010929","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0930","2010930","Sup Ct 9","Guzman","R","Y",23
"Harris                        ",201,"0931","2010931","Sup Ct 9","Guzman","R","Y",48
"Harris                        ",201,"0932","2010932","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0933","2010933","Sup Ct 9","Guzman","R","Y",113
"Harris                        ",201,"0934","2010934","Sup Ct 9","Guzman","R","Y",7
"Harris                        ",201,"0935","2010935","Sup Ct 9","Guzman","R","Y",8
"Harris                        ",201,"0936","2010936","Sup Ct 9","Guzman","R","Y",11
"Harris                        ",201,"0937","2010937","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0938","2010938","Sup Ct 9","Guzman","R","Y",29
"Harris                        ",201,"0939","2010939","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0940","2010940","Sup Ct 9","Guzman","R","Y",2
"Harris                        ",201,"0941","2010941","Sup Ct 9","Guzman","R","Y",189
"Harris                        ",201,"0942","2010942","Sup Ct 9","Guzman","R","Y",81
"Harris                        ",201,"0943","2010943","Sup Ct 9","Guzman","R","Y",49
"Harris                        ",201,"0944","2010944","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0945","2010945","Sup Ct 9","Guzman","R","Y",5
"Harris                        ",201,"0946","2010946","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0947","2010947","Sup Ct 9","Guzman","R","Y",330
"Harris                        ",201,"0948","2010948","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0949","2010949","Sup Ct 9","Guzman","R","Y",66
"Harris                        ",201,"0951","2010951","Sup Ct 9","Guzman","R","Y",41
"Harris                        ",201,"0952","2010952","Sup Ct 9","Guzman","R","Y",28
"Harris                        ",201,"0953","2010953","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0954","2010954","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0955","2010955","Sup Ct 9","Guzman","R","Y",2849
"Harris                        ",201,"0956","2010956","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0957","2010957","Sup Ct 9","Guzman","R","Y",38
"Harris                        ",201,"0958","2010958","Sup Ct 9","Guzman","R","Y",132
"Harris                        ",201,"0959","2010959","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0960","2010960","Sup Ct 9","Guzman","R","Y",227
"Harris                        ",201,"0961","2010961","Sup Ct 9","Guzman","R","Y",182
"Harris                        ",201,"0962","2010962","Sup Ct 9","Guzman","R","Y",10
"Harris                        ",201,"0963","2010963","Sup Ct 9","Guzman","R","Y",132
"Harris                        ",201,"0964","2010964","Sup Ct 9","Guzman","R","Y",1399
"Harris                        ",201,"0965","2010965","Sup Ct 9","Guzman","R","Y",90
"Harris                        ",201,"0966","2010966","Sup Ct 9","Guzman","R","Y",130
"Harris                        ",201,"0967","2010967","Sup Ct 9","Guzman","R","Y",36
"Harris                        ",201,"0968","2010968","Sup Ct 9","Guzman","R","Y",128
"Harris                        ",201,"0969","2010969","Sup Ct 9","Guzman","R","Y",6
"Harris                        ",201,"0970","2010970","Sup Ct 9","Guzman","R","Y",33
